0.63,-0.81,0.32
-0.17,0.22,0.51
0.95,0.97,0.05
1.27,1.34,0.27
-0.2,-0.2,-1.86
1.65,0.25,0.2
0.69,0.58,0.02
0.15,1.1,0.13
1.39,0.97,0.65
1.62,0.57,1.45
-0.28,-0.79,0.67
-0.51,0.52,-0.7
-0.1,2.24,-1.3
0.04,1.96,-1.35
2.48,0.67,0.2
-0.07,-0.56,0.57
-0.81,-0.03,0.39
0.07,-0.64,-0.16
-1.12,-1.85,1.95
1.19,-0.33,-1.01
1.18,0.75,-0.16
-0.18,-0.03,-0.63
0.18,-1.03,-1.48
-0.15,0.09,0.21
-0.32,1.44,0
0.61,-0.73,1.38
-1.14,1.38,-0.45
0.31,0.66,-1.89
2.95,1.03,0.47
1.08,1.69,0.98
0.3,-2.65,-1.16
0.76,-1.67,0.95
0.35,0.71,-0.77
0.64,-0.34,0.93
0.62,-0.52,-1.4
-2.27,0.1,2.03
-0.06,-0.29,-0.09
0.34,0.33,-1.34
0.52,0.54,0.39
0.34,-0.83,-0.44
-0.14,1.22,2.14
-0.92,-2.32,-1.05
1.36,0.88,1.22
0.62,-0.3,-0.41
-0.03,0.62,0.03
-1.12,0.47,0.1
1.51,0.68,-0.65
-0.8,-0.39,-0.19
1.8,-2.13,-1.17
0.26,0.43,0.61
-0.19,-2.7,2.57
0.44,0.45,-0.67
-1.55,-0.67,-0.18
-0.3,-0.61,0.74
-1.78,-0.21,1.23
1.84,1,-1.12
0.84,0.11,0.32
0.81,-2.09,0.36
1,-0.26,0.84
0.72,-0.13,-0.23
0.72,0.08,-2.05
-0.58,-0.06,-0.37
-0.88,-0.64,2.35
-3.03,0.13,-0.99
2.16,-1.23,-0.33
0,-0.42,-0.31
-1.55,0.31,1.01
-0.07,0.74,0.29
-0.95,-0.58,0.74
-0.07,-1.35,-1.21
0.19,-0.3,-0.03
0.49,0.33,0.26
-0.07,-0.71,0.06
-0.99,2.17,1.47
-0.28,0.1,1.51
-0.21,-0.45,-0.95
0.97,-0.1,-0.82
-0.25,-0.81,0.17
-1.34,-1.08,-0.12
0.43,0.35,0.66
-0.2,-2.06,0.65
-0.2,-1.19,0.36
0.29,0.43,-0.38
-0.38,0.41,-0.91
0.64,1.07,-0.88
-1.73,1.82,0.59
0.56,0.16,-1.35
-0.4,1.13,-0.52
-1.4,-1.34,0.56
-0.14,0.45,-0.89
-0.87,-2.25,0.12
0.03,0.84,-1.01
0.65,-1.03,-0.49
-1.36,1.98,-0.83
0.14,-0.94,0.26
0.71,0.83,-0.35
-0.02,0.45,-0.21
-0.81,-0.79,1.15
0.07,0.06,-0.13
-2.04,-1.83,0.36
