-0.76,1.05,-0.11
-1.42,0.48,0.66
-0.49,-0.31,-0.3
-0.91,1.09,-0.5
-0.04,0.02,0.68
-1.64,-1.04,0.08
0.46,0.09,-0.75
1.91,0.16,0.7
1.81,0.06,-2.03
-0.58,-0.31,-0.53
0.3,1.74,-1.02
-1.9,1.17,-0.13
-0.86,0,-0.36
2.12,-0.14,-1.28
-0.26,0.89,2.29
0.49,1.4,1.56
1.02,-0.15,0.24
0.37,-0.18,-2.08
0.9,0.52,1.05
1.35,1.98,-1.1
-0.83,-0.03,-0.83
-0.04,-1.49,0.45
0.2,0.97,-0.97
0.58,0.03,-1.38
-1.94,0.61,-0.58
-0.04,-1.6,-0.78
0.16,-1.18,0.63
0.97,2.43,-0.73
-0.05,1.23,-0.02
0.11,-0.2,0.27
0.48,0.01,0.52
1.55,-0.38,-0.26
0.41,-1.17,1.18
1.94,0.8,1.36
-0.23,0.25,-3.32
0.68,1.52,-1.39
1.77,-0.53,0.01
0.41,-0.19,1.87
-0.16,1.68,-1.02
0.69,1.35,0.7
0.64,-0.11,0.16
-0.8,2.27,-1.28
0.48,-0.74,0.39
-0.22,1.71,-0.12
-0.84,0.89,-0.35
-0.32,-0.56,1.37
-1.23,-0.35,-0.82
0.23,1.01,-0.87
0.43,0.34,0
0.78,-0.58,-0.48
-0.94,-0.25,0.53
-0.32,0.27,0.34
1.83,0.47,-0.43
0.29,-1.22,-1.55
0.47,-0.28,0.55
0.17,0.52,-0.08
-0.92,0.55,0.11
0.14,-1.7,0.79
-3.17,-0.4,1.8
-0.55,-2.04,-0.65
1.35,0.91,0.91
0.64,-0.59,-0.31
0.01,-0.4,0.81
1.54,1.16,-0.71
0.91,-0.33,-0.55
-0.15,0.5,0.76
-0.85,-2.13,0.54
-1.08,1.44,-0.11
-0.42,-1.67,2.29
-0.65,-0.88,-0.15
-0.53,-0.84,-2.13
-1.15,-0.36,-0.13
1.28,1.01,-1.04
0.21,-1.28,-0.53
1.15,-0.18,-0.66
0.84,1.18,1.59
0.92,-2.03,0.14
0.27,1.6,0.35
-0.46,0.77,0.19
0.51,-0.93,-0.39
-1.84,-1.88,1.28
1.97,-0.24,-1.05
0.49,-0.25,0
-0.3,0.15,0.23
-1.33,-0.37,0.87
0.42,-0.33,-0.5
-0.02,-1.25,0.01
1.28,1.51,-1.6
-0.09,-1.39,-0.73
-1.45,-0.54,1.18
0.47,-1.01,0.69
0.56,2.38,-0.91
1.09,-1.19,-0.19
0.68,-1.65,0.37
0.56,1.84,-0.36
-0.2,0.91,0.2
-0.21,0.41,-1.66
0.58,1.49,-0.7
1.39,1.04,-0.71
1.01,-0.48,0.32
