1.13,-0.91,0.59
2,0.5,0.46
0.18,1.09,-1.34
0.69,-1.08,1.06
0.25,-1.23,0.31
-0.45,0.62,0.11
0.68,1.34,1.44
-0.38,2.38,-0.79
0.3,-0.69,1.85
-0.77,-0.33,-1.2
0.78,-1.08,-2.02
-0.91,0.4,-2.14
0.87,-0.26,0.27
-0.53,-0.21,-0.13
0.66,0.89,0.3
-0.18,0.25,-1.59
1.82,0.66,1.25
-1.51,0.37,-1.59
-0.03,-0.22,1.57
-0.37,2.52,0.65
0.59,-0.01,0.91
0.73,-0.7,-1.36
0.74,1.52,-0.51
-0.12,0.61,-2.6
-0.77,-1.28,1.11
0.32,-0.48,0.44
1.23,-0.68,-0.35
1.37,1.63,-0.17
-0.02,-0.52,-0.16
-0.23,2.25,0.88
0.55,-1.22,-0.92
1.27,-0.17,-0.4
0.89,0.43,0.14
0.41,-0.02,1.84
2.12,1.22,-1.14
-0.59,0.11,2.06
-0.52,2.97,0.6
0.33,-0.77,0.92
0.3,0.07,-0.86
-0.38,0.2,-0.42
0.17,-0.23,1.69
0.11,0.84,-1.21
-0.18,-1.05,-1.16
-1.05,0.18,2.09
0.24,-1.22,0.25
-1.44,0.46,-0.4
1.16,-1.61,-0.66
-0.1,-0.77,0.2
0,-0.68,0.1
-1.86,1.34,0.56
0.04,0.6,-0.36
-0.48,-1.88,0
-1.25,0.42,-1.4
-0.92,0.57,0.41
-0.92,-0.27,0.29
-0.03,1.33,0.92
0.89,0.5,1.23
2.3,-0.73,1.56
1.54,0.41,-0.95
-1.03,-0.89,0.38
0.2,0.1,0.76
-0.33,-0.19,-0.05
-1.92,0.6,0.62
1.22,-0.01,-0.22
-0.76,-0.94,0.04
-0.4,-0.39,2.51
1.02,-0.33,-0.39
-2.55,2.23,1.79
-1.56,2.49,0.68
0.89,-1.48,0.39
-0.32,0.59,2.33
-0.7,0.82,2.1
-0.69,-0.04,-0.09
-0.75,0.36,-1.6
0.15,-0.37,-0.56
-0.21,0.86,-0.63
-0.84,-1.91,1.41
-0.14,2.33,-1.96
-0.09,-0.04,-0.51
1.21,1.17,-1.17
-0.5,-0.35,0.24
-1.4,0.1,0.55
1.18,-1.25,1.01
-0.78,-0.63,-1.17
-0.02,-1.42,-0.56
-0.79,1.02,-0.13
1.49,1.52,-0.44
-0.28,0.72,0.09
1.35,-0.74,-0.62
-0.07,1.7,-0.49
2.66,-0.88,2.16
1,0.82,-1.04
0.19,0.83,-1.06
0.77,0.79,-1.08
0.61,0.49,0.76
-0.32,1.05,0.79
0.78,-0.95,-0.57
0.38,-1.64,-1.19
-0.85,0.15,-0.57
-0.78,-1.13,-0.26
