-0.92,0.98,-1.87
0.28,1.6,-0.38
-1.4,-1.54,-0.58
0.41,-0.49,0.36
0.77,-0.73,-0.79
0.61,0.39,1
1.65,0.7,0.26
1.1,-0.4,1.22
0.38,-0.82,0.29
1.41,0.55,-0.78
1.56,-2.62,-1.19
-0.26,-1.14,-0.56
0.2,0.2,0.26
-1.01,-0.26,-0.88
0.49,2.83,-0.53
1.69,0.44,0.52
0.66,1.19,1.48
-0.74,-1.34,0.22
-0.15,0.29,1.13
1.57,1.8,-0.29
1.3,1.2,-1.15
-1.14,0.51,0.76
0.52,0.85,-0.03
0.2,-0.73,-0.32
0.36,-0.18,1
1.51,0.76,-1.76
-0.56,-0.22,-1.03
0.37,-0.78,0.09
1.48,-1.13,-0.17
1.46,1.7,-0.75
0.6,-0.47,-0.61
-1.59,0.48,0.28
0.9,-1.75,-0.5
-1.45,0.13,0.48
0.26,-0.76,0.1
-0.5,1.84,-0.58
-1.02,0.09,-1.15
-0.17,0.59,3.09
0.96,1.01,1.37
0.29,-1.1,-0.06
0.62,0,-0.4
1.12,0.3,-0.82
-0.8,-1.19,-1.48
1.38,1.98,0.12
-0.08,-0.82,0.02
0.03,1.51,0.6
0.4,0.35,0.64
1.11,0.23,0.63
-0.72,-0.75,-0.78
0.46,0.03,-0.29
0.07,-0.85,-0.98
0.16,0.59,0.36
1.84,1.52,-0.07
-1.31,-1.99,0.04
-0.24,-0.82,-0.4
1.55,-1.55,-0.66
0.3,0.3,0.71
0.69,0.06,1.08
1.15,0.06,0.18
0.62,-0.15,0.76
-1.05,0.69,1.58
0.53,0.09,0.93
-0.13,-0.79,-0.07
1.55,-0.07,-1.18
0.08,-0.05,-0.65
1.82,-0.62,0.16
-1.14,-2.88,0.59
1.51,0.19,1.06
-0.56,-2.3,1.45
1.06,0.46,-0.04
-1.07,0.98,0.72
-0.67,-0.88,-0.2
-1.79,-0.55,0.31
0.48,-0.05,1.05
0.64,-0.65,-1.7
-0.34,0.15,0.6
-1.23,0.03,0.04
1.52,-0.58,-0.09
-0.2,0.45,-0.98
0.09,-0.22,1.63
-1.44,1.17,-0.45
-0.44,0.43,0.92
0.54,1.22,0.35
1.84,1.38,0.65
-0.67,1.35,1.64
0.07,0.49,-1.43
-0.67,-0.39,1.49
0.87,0.3,0.25
1.11,-0.16,-0.03
-0.23,1.93,0.52
-0.34,-2.5,0.28
-0.53,-0.26,1.11
0.14,-1.61,-0.95
-1.96,-0.3,-0.22
-1.3,-1.68,1.01
0.64,0.5,-0.62
0.83,-1.82,0.58
-0.16,0.06,-0.61
0.57,-0.88,0.1
-0.18,1.32,-0.93
