0.52,-0.41,0.53
-0.57,1.65,-2.39
0.44,1.09,0.46
-0.54,1.7,-0.84
-0.46,-1.16,-1.4
0.05,-0.46,-0.23
0.81,0.68,0.05
0.02,-1.11,0.09
-0.02,-1.07,0.61
1.3,-0.44,0.25
1.27,0.45,-0.65
-0.91,1.19,-1.35
2.96,-0.42,-0.65
-0.87,0,-1.47
-0.84,-1.43,1.15
-0.46,-1.06,-0.29
-0.27,1.12,0.28
1.02,0.24,-1.89
-0.02,0.54,0.13
3.06,-0.4,-2.6
-0.65,1.05,0.26
0.37,0.18,1.07
0.4,-1.24,-1.36
-0.76,-2.04,-1.29
-0.06,0.87,0.22
-0.72,-0.83,0
2.23,-1.28,-0.5
0.94,0.95,-0.41
-1.27,0.6,0.39
0.78,-0.36,0.43
-0.41,0.1,0.3
1.52,1.03,1.31
1.42,2.09,-1.06
-1.59,-1.4,0.58
1.38,-0.34,0.11
0.23,1.66,0.44
-0.38,0.17,0.19
0.43,-0.11,-0.61
1.4,0.25,-1.47
0.37,2.26,-0.04
-0.63,0.39,-1.13
-0.79,-1.82,-0.73
0.74,0.15,0.7
-1.66,0.95,-0.97
-1.44,0.37,-0.63
-1.13,0.04,-0.09
-0.08,0.77,1.54
-0.02,1.01,0.11
1.88,1.28,-0.04
-1.25,1.22,0.81
-0.44,0.71,2.51
-1.38,0.59,-1.08
-0.95,-0.37,-0.62
0.13,0.31,-1.38
0.03,0.39,0.1
1.06,-0.98,0.01
-0.72,-0.5,-0.59
0.28,-0.38,-0.88
1.46,1.45,1.13
-1.31,0.84,-0.62
0.96,0.48,0.22
-1.62,-0.63,1.07
-0.85,-0.46,-1.72
-0.83,-0.37,0.07
1.29,-1.02,-0.42
-0.91,-1.89,1.14
-0.03,-0.94,-0.17
-0.01,-0.61,1.01
-0.32,0,0.71
-0.19,-1.78,-1.17
-1.59,-1.48,-0.69
0.07,1.38,1.27
-0.97,0.19,-0.33
-1.3,0.55,-0.11
0.58,0.82,-0.26
1.56,-0.07,0.54
0.87,-0.21,0.34
-0.81,-2.59,-0.86
-0.78,-0.2,0.35
-0.08,-1.42,-1.08
0.88,-0.15,-0.78
-0.38,-1.4,-0.5
-1.32,-1.18,0.24
-0.54,0.74,-0.14
1.4,0.15,0.35
-0.06,-1.07,0.45
-0.48,0.52,0.04
0.73,-0.32,-0.42
0.04,0.94,-1.19
-0.44,1.52,1.24
-0.2,-0.84,0.5
1.16,1.69,-0.93
-1.04,-1.26,-0.09
0.86,0.26,-0.28
1.23,0.89,-0.22
-1.19,-1.01,-0.55
-0.78,-1.14,1.28
0.24,-1.43,-0.05
-0.5,0.36,0.31
0.48,0.47,-2.35
