0.8,-0.98,-0.85
0.24,1.04,-0.58
0.02,-0.4,-0.24
-1.06,-0.12,-0.54
-1.02,-0.21,0.27
2.16,0.77,1.12
-0.33,0.31,0.99
0.15,0.88,1.52
0.51,-0.26,0.35
1.14,0.4,0.25
-0.54,1.09,0.87
0.13,-1.1,-0.41
0.23,-0.12,-0.14
0.52,0.51,2.01
0.96,1.21,-0.16
1.86,0.58,0.35
-0.94,-0.68,0.03
0.24,-0.78,-0.33
-0.33,-1.99,1.96
0.25,0.67,0.94
0.75,0.28,-1.39
0.3,-0.03,0.77
0.25,0.12,0.95
1.54,-1.22,-1.22
-0.41,0.48,-0.57
-0.65,-0.79,1.7
-2.44,0.61,1.09
-0.18,-2,-0.92
-0.62,1.12,1.09
0.52,1.5,0.64
0.56,0.28,-0.24
-1.75,0.44,0.36
0.95,1.17,0.01
-2.55,1.03,1.05
-0.95,0.21,-0.91
-0.65,-0.29,0.63
1.1,-0.32,1.33
-0.25,0.16,-0.67
0.49,0.66,0.65
0.23,0.06,-1.05
0.26,0.54,0.47
-2.12,-0.66,1.56
-0.13,-1.69,0.02
-2.9,-1.68,-1.4
-1.2,0.55,0.28
0.25,-0.07,-0.44
-1.91,0.89,0.47
-0.58,-0.5,-0.39
-1.2,1.69,-0.32
-0.51,-0.04,1.42
-0.49,1.14,0.68
0.89,1.26,-0.95
-0.47,-0.47,-0.51
1.08,-1.92,-1.25
0.91,0.19,-0.46
-0.95,-1.83,1.26
0.08,0.84,-1.91
-0.31,1.18,-0.64
-0.55,0.5,1.6
-0.03,0.89,0.26
-0.42,-0.83,-0.09
0.54,0.37,-0.69
0.94,0.09,1.22
0.19,-1.26,-0.02
0.67,1.41,-1.57
0.75,0.33,-0.41
1.14,1.51,0.66
-1.28,-1.4,0.17
0.91,0.71,1.3
0.15,-1.32,1.02
-0.48,0.94,-0.73
-0.87,-0.52,0.95
-0.25,-0.56,-0.39
1.51,0.06,-0.42
1.35,0.44,1.12
-1.26,-0.51,-0.57
1.1,1.14,0.65
0.29,0.55,1.09
-1.59,-0.86,-0.98
-0.27,-2.61,0.65
0.02,0.48,-0.53
-0.6,-0.19,1.67
-0.16,0.28,-0.94
0.55,0.01,-0.31
1.42,1.28,-2.19
-0.05,0.56,-1.69
0.49,0.39,0.79
-1.95,0.49,0.54
-0.12,1.09,-0.54
0.06,0.31,0.5
-1.53,-0.16,-2.38
0.35,-0.06,0.71
0.62,1.07,1.3
1.06,0.87,0.79
-1.02,0.39,-0.52
0.57,-1.55,0.54
0.1,-0.12,1.01
0.04,0.37,1.57
-1.13,1.89,-0.04
-0.15,0.69,0.93
