-0.21,-0.03,-0.12
-0.3,0.47,0.06
-0.38,1.46,0.92
-0.55,-0.22,-0.64
0.76,-0.59,-0.22
-0.39,0.39,0.36
1.63,0.41,0.23
-0.22,1.42,-1.49
2.17,1.29,-0.99
1.31,-0.69,-0.3
-1.22,-1.03,0.95
1.61,1.11,-0.56
-0.57,-1.48,-0.17
1.41,-0.62,-0.11
0.24,0.29,0.91
-1.51,-0.37,-1.36
-0.49,-1.03,1.25
-1.11,-2.27,0.13
-1.28,-0.24,0.87
0.61,-1.22,-1.27
-0.56,0.18,0.16
-0.09,-0.47,-1.51
-1.13,0.8,-0.78
-2.13,0.05,-0.57
-0.93,-0.3,2.39
-0.01,-0.88,2.33
-1,-0.26,-0.1
1.31,-1.08,1.89
-0.49,1.08,0.58
-0.66,-1.45,0.65
-1.04,0.26,-0.31
0.12,0.78,-0.78
-0.32,-0.03,-1.44
0.03,-1.01,1.06
0.91,-1.23,1.12
0.49,-0.56,-0.92
0.55,-1.13,0.54
-0.66,-0.2,-1.31
1.22,0.92,-1.17
-0.6,0.12,1.08
0.52,0.11,-0.24
-0.13,-1.08,1.54
0.49,-1.85,0.94
-0.85,-0.62,-0.83
1.44,0.54,-0.79
-1.14,-0.15,0.9
-0.16,-0.21,-0.31
-1.07,0.83,-1.36
-0.11,-0.76,0.06
-1.24,-1.25,2.14
-1.1,-1.27,0.8
-0.03,-1.21,0.79
0.06,0.54,0
-0.64,1.45,-0.98
0.6,-0.25,1.07
-0.47,0.99,0.62
-1.39,0.65,-1.89
1.01,2.1,-0.76
-1.29,-0.11,0.59
-0.89,1.68,-1.59
0.09,0.18,-0.22
-1.36,-0.45,1.18
0.56,1.12,-0.99
0.99,0.52,-1.02
-1.45,0.24,-0.59
0.87,0.45,-0.1
-1.07,1.4,-0.3
-0.06,1.25,-0.54
0.76,0.97,-1.68
0.81,-0.07,-0.48
0,1.29,-0.69
0.64,0.14,0.65
0.54,-0.04,0.72
1.12,-1.05,1.27
2.28,1.73,2.05
0.35,1.05,2.12
0.82,0.42,-1.26
0.13,1.1,-1.65
0.07,-0.84,0.79
-1.95,-0.44,-0.59
0.68,1.48,0.23
0.55,-1.95,1.14
0.9,-0.29,0.25
-0.17,-0.15,0.1
1.04,0.75,1.31
0.09,-0.24,0.65
-0.72,-0.9,0.69
-0.39,-0.65,1.9
0.07,-0.52,-0.69
-1.09,-1.38,-1.12
-0.12,0.09,0.11
0.14,-0.31,-0.51
-2.45,-1.7,-1.89
1.23,-0.04,-1.42
-1.63,-0.12,0.03
-1.1,-0.56,0.08
2.5,-2.21,0.77
-0.43,-1.06,0.52
0.2,0.82,-0.55
1.37,-1.8,1.22
