-0.06,-1.62,0.12
1.01,0.65,0.61
0.14,0.22,0.09
-0.27,-0.03,-0.2
-0.86,-0.47,-0.56
0.85,0.55,-0.65
0.23,0.56,0.22
0.27,1.08,1.1
0.42,-0.02,0.08
2.18,0.06,0.84
0.05,0.56,-0.89
-0.49,-0.07,-0.7
-2.14,0.64,-2.75
1.23,-0.72,0.81
0.07,0.92,0.75
-0.85,3.13,0.74
0.51,-0.96,0.52
2.48,0.49,0.41
-1.76,0.06,-0.74
-0.84,-1.39,0.69
-0.82,-0.92,0.78
-0.5,-0.36,-0.62
-0.17,1.12,-0.82
-0.93,0.76,-1.83
-0.26,0.65,0.31
0.47,-0.72,-2.34
1.19,-1.37,0.47
-1.66,0.5,-0.55
-0.69,-0.44,1.28
-0.17,0.38,-1.63
0.15,0.01,0.8
0.02,1.23,0.08
-1.57,1.34,-0.46
-1.82,-0.41,-1.68
-1.26,0.58,0.6
-0.1,-0.93,-2.5
-0.84,-0.44,-0.77
0.1,1.94,-0.84
-1.3,0.34,0.45
1.45,0.28,-0.48
0.12,1.59,2.14
0.33,-1.38,0.83
1.14,-0.93,1.36
0.11,-1.5,-0.36
0.75,0.89,0.48
-0.76,1.7,0.11
-1.12,0.64,0.19
-0.03,0.2,0.13
0.52,0.83,0.93
0.71,2.64,-1
1.05,0.78,-1.34
1.32,0.13,0.78
-0.67,2.38,-1
1.32,-1.13,-0.45
-0.19,1.22,1.27
0.29,-0.91,0.82
0.59,1.16,-0.3
0.52,0.64,-0.6
-0.72,0.64,-1.46
1.18,0.61,-0.19
-1.06,-0.95,0.77
-1.44,-0.67,-1.24
0.22,-1.86,0.27
-0.25,0.2,0.8
0.43,-1.24,0.18
-0.26,-0.84,-1.89
-1.29,0.45,-1.55
1.03,-0.97,-0.32
0.37,-0.3,-0.08
-0.37,1.73,1.51
0.68,1.35,-0.87
-0.46,-0.32,0.2
1.14,0.38,1.47
0.06,0.82,-1.1
-0.72,0.14,-1.18
-0.03,-1.26,0.56
-0.1,-0.27,0.27
-0.87,-1.86,1.01
-1.46,0.82,3.18
-1.42,-1.19,-0.25
-0.94,-0.63,0.93
-0.07,1.36,0.88
-0.93,-1.23,0.78
1.09,0.52,-0.43
1.58,1.31,-0.8
-0.25,0.93,-0.12
1.46,1.13,-0.32
-1.23,0.94,-0.11
2.06,0.92,2.58
-0.16,-1.56,0.41
1.76,-0.25,0.37
-0.41,-0.48,0.59
0.67,2.57,-0.84
-0.24,-1.19,0.43
0.79,0.63,-0.3
-0.02,-0.2,1.58
1.07,0.02,-2.21
0.9,-0.36,-0.2
-0.65,0.01,-0.88
0.38,0.5,-0.38
