1.65,0.53,0.22
-0.69,0.45,1.57
1.35,0.93,-0.64
1.48,0.01,1.61
0.25,-1.19,0.81
0.44,1.6,0.44
1.07,-0.76,0.33
-1.49,-1.21,0.27
0.27,-2.54,-0.27
-0.34,0.25,-1.02
0.35,-0.87,-0.13
-0.58,-0.39,0.89
0.63,1.69,-0.18
1.87,1.58,0.56
0.24,1.14,-0.25
1.11,-0.96,-0.71
0,0.75,-0.16
-0.63,-2.1,1.92
-1.49,0.75,1
1.2,-2.11,-0.04
0.08,0.22,1.09
0.91,-0.63,0.73
0.15,1.29,-1.2
0.2,0.88,-0.23
-1.43,1.38,0.71
-0.09,0.05,-1.21
-0.86,-1.44,-0.5
2.06,-0.56,0.37
1.16,-0.24,-0.15
-1.77,-0.58,0.1
0.86,-0.88,-0.5
-0.15,-0.66,0.25
0.69,0.92,0.05
0.37,-0.74,-0.15
-0.53,0.03,-1.09
-0.93,0.82,-0.84
-0.17,-0.02,-1.04
-1.07,-2.21,0.99
0.28,1.33,-1.45
-1.93,-1.21,-1.45
0.54,0.78,-1.62
-1.02,-0.83,0.83
-0.86,-1.45,1.78
-1.5,1.18,-1.78
0.78,0.52,1.45
1.53,-2.07,0.89
-0.99,1.25,-0.88
0.36,0.81,-0.44
0.2,-0.21,-0.99
0.21,0.32,0.78
1.4,0.07,1.69
-0.94,1.55,0.2
-1.2,-0.67,-0.73
0.63,0.87,-0.83
2.94,0.35,0.49
0.35,1.18,-0.35
-1.35,-2.64,0.05
-1.86,0.77,0.74
-0.14,1.44,-1.11
0.64,-0.18,-1.07
-0.33,0.43,-0.62
0.91,0.79,-1.37
-0.33,0.99,-0.85
-1.42,-0.86,0.87
-0.01,0.73,1.39
-1.05,1.09,0.39
1.48,-1.11,-1.36
0.63,-1.46,0.28
0.05,1.54,-0.54
1.38,0.1,-0.79
0.3,0.17,-0.6
1.33,-1.08,-2.07
-0.46,-0.03,0.92
0.42,-0.31,0.83
1.74,2.37,0.63
-0.26,0,0.89
0.72,-0.29,-1.68
0.14,-0.29,0.54
-0.52,1.95,1.01
-0.02,1.7,0.17
0.4,-0.55,-1.94
-0.47,0.19,-1.98
-0.69,0.81,-2.27
-1.46,-0.11,1.24
-0.63,0.39,-0.76
0.84,-0.13,1.7
-1.33,0.16,0.19
-4.33,-1.75,2.01
-0.46,0.72,0.21
-1.5,1.28,-0.15
1.22,-0.58,-0.65
-0.81,0.67,-0.15
0.12,-0.32,0.02
-0.42,0.83,0.23
-1.97,1.2,1.33
-1.14,-1.65,0.86
-0.17,-0.28,-1.82
2.07,1.74,-0.38
-0.32,-0.4,0.9
0.18,1.56,-0.86
