-0.54,-1.33,1.41
-0.99,1.6,-0.5
-0.45,-1.99,1.72
-0.32,-1.81,0.11
-0.01,-1.41,-1.29
0.54,-2.27,-1.31
-0.11,1.71,0.56
-0.69,-1.11,0.53
0.35,0.44,-0.23
-0.56,-0.33,-0.46
-0.1,0.38,0.31
-0.34,0,-0.32
-0.07,-1.26,0.14
-1.85,-1.1,1.68
-0.12,-0.82,-1.56
1.56,1.19,-0.46
0.55,0.71,-0.68
0.33,-0.26,1.02
-0.7,0.83,0.56
-0.73,-0.3,0.58
1.75,-0.29,0.32
0.32,1.98,1.4
-0.86,-1.2,-1.32
-0.2,1.46,0.29
0.23,-0.7,0.47
-1.53,-0.71,1.43
0.24,-1.25,1.01
-0.93,-0.31,-1.28
0.11,2.32,1.31
1.32,0.54,-0.4
-2.74,-0.5,-1.33
3,1.46,0.29
-0.65,0.46,-1.68
-2.07,0.54,-1.29
1.91,-0.12,-0.16
0.35,-1.95,-0.74
-0.04,0.39,0.79
1.15,2.59,-0.64
0.05,-0.95,0.45
0.46,-0.26,0.19
-0.02,0.21,1.43
-1.55,0.84,-0.27
-1.51,-0.52,0.6
-1.57,-0.85,-0.06
0.45,-1.39,-0.72
-0.12,0.48,0.55
0.41,-0.91,-2.42
-0.31,-0.59,-0.77
0.52,0.36,-1.14
-0.81,-0.3,-0.1
1.99,0.73,-0.38
-0.75,1.45,-0.48
-0.56,0.71,0.62
1.83,0.68,0.79
-0.37,0.35,-0.32
0.26,-0.57,0.17
-0.47,0.49,-0.31
-0.2,0.14,-0.56
-1.47,0.26,0.22
0.4,0.82,-0.56
-0.33,-0.1,-0.15
0.72,-0.18,0.24
1.44,0.13,-2.52
-0.95,0.89,0.24
-0.23,0.55,-0.58
0.12,-0.08,1.16
0.3,-0.43,1.14
-0.31,-2.11,1.64
-0.37,0.65,-0.77
-0.34,-1.64,0.83
-0.11,-0.9,0.03
0.51,-2.52,-0.43
0.27,-0.27,0.08
0.02,-0.44,0.58
1.27,-0.24,0.94
-0.25,-1.22,-1.19
0.65,-0.26,-1.93
-0.36,-0.54,1.92
1.56,-0.05,-0.98
0.87,-1.78,-1.06
-0.25,-1.71,0.7
-1.92,0.77,-0.21
-0.57,-0.2,-0.68
-0.26,1.12,-0.17
0.44,-0.25,-0.5
2.08,0.7,-1.42
0.69,1.27,1.2
0.27,0.19,1.38
-0.43,-0.99,-0.08
2.55,0.32,-1.25
-0.38,-1.59,0.56
2.16,-0.07,0.04
-0.08,-1.82,-0.98
1,0.75,-0.7
0.05,0.08,-0.84
-0.31,0.48,-0.77
0.66,0.69,0.18
0.19,-0.27,-0.05
1.47,-1.44,-0.78
-0.38,-1.11,-1.43
