-1.83,-0.18,-0.87
0.46,0.27,0.68
-2.51,1.52,-1.1
-2.33,0.59,-0.39
1.13,-0.4,0.92
-0.15,-0.37,0.12
-0.34,0.52,-0.28
-0.75,0.12,-0.54
-0.01,-0.54,0.83
-1.6,2.21,0.78
0.43,-0.65,-1.14
1.25,-1.45,0.69
0.98,-0.43,1.06
-0.72,0.71,0.89
-1.38,0.92,0.8
0.19,-0.34,1.28
0.89,-0.97,-0.31
0.43,-1.29,-1.02
1.69,1.38,-0.38
-1.43,-2.05,-0.09
-0.52,0.02,-0.48
-1.84,-0.11,-0.76
-0.46,2.16,-0.39
-0.37,-1.25,-0.18
0.98,0.04,0.86
-0.52,1.48,-0.72
0.36,-0.54,1.57
-0.29,1.4,-0.16
0.68,0.31,0.2
-3.51,-0.64,0.24
-1.53,0.93,0.62
0.26,0.45,1.97
2.08,0.32,0.56
1.24,0.47,0.29
-0.6,-0.47,0.98
-1.38,-0.9,-0.07
2.07,0.18,-1.08
-0.37,-1.41,1.64
0.62,0.17,0.01
-0.62,-0.27,0.65
1.13,1.07,1.51
1.1,-1.76,0.6
1.44,0.75,-1.08
-0.5,-0.03,1.36
-0.64,-0.83,-1.43
-2.23,-0.24,1.09
-0.3,0.5,-1.85
0.6,0.98,-0.49
-0.2,-3.05,0.61
-0.4,-1.2,-0.49
-1.2,-1.1,-0.28
2.68,0.1,-0.68
0.72,1.74,0.23
0.7,0.97,-0.02
-0.81,1.53,-0.57
1.74,-0.15,-0.12
-1.01,0.14,-0.47
-0.27,0.06,-0.06
-0.04,-0.25,-0.61
-0.42,1,1.41
0.4,-1.33,-0.88
-1.39,1.58,-0.14
1.73,-1.95,-0.85
-1.14,0.59,1.91
0.03,0.18,0.19
-0.38,-1.16,0.4
-1.53,-0.68,-1.15
-1.49,1.88,-1.54
-0.5,1.35,0.3
0.78,1.81,1.04
0.68,-0.4,0.13
-0.24,1.69,0.59
0.91,-2.09,0.51
-0.45,-0.59,-1.5
-0.82,0.13,-0.21
0.43,0.11,-0.79
0.29,0.77,-0.45
0.85,0.26,0.07
0.87,1.54,0.69
0.86,0.52,-1.26
-1.01,-0.12,-0.76
-0.57,0.81,0.56
-1.07,0.34,0.19
-0.54,0.1,-1.47
-0.29,-0.63,-1.19
0.92,2.08,0.08
0.45,1.05,1.46
-0.43,-1.28,0.02
-2.56,-0.14,1.7
0.19,-0.57,0.88
-0.47,0.33,1.04
0.32,-1.07,-1.69
1.34,0.03,0.3
0.1,-0.13,0.88
0.88,-1.3,0.14
-0.82,0.16,0.57
-0.28,0.08,1.09
-0.5,0.08,-0.06
-0.68,-0.11,0.94
-0.55,-1.51,0.57
