-1.3,1.7,0.55
-0.36,0.64,0.58
0.27,0.97,-2.06
-0.3,0.43,0.57
1.79,1.02,1.88
1.32,-2.2,-0.81
-0.22,1.3,1.77
0.91,0.02,0.93
1.78,-0.42,-1.3
-0.66,-0.27,0.05
-0.83,-1.36,1.46
1.17,-0.04,-0.6
-0.95,-0.73,1.53
0.61,-0.04,0.44
0.03,1.73,-0.38
0.01,-0.43,-0.43
-0.52,0.7,0.51
1.63,0.39,-0.59
0.49,-0.23,-1.28
-0.06,-0.86,0.34
-0.8,0.16,0.49
0,0.47,0.54
-1.77,0.16,0.37
1.25,-1.12,0.29
1.16,-1.48,0.71
0.73,-0.63,-0.99
-0.41,0.87,0
0.76,0.3,-0.78
0.09,-0.14,0.96
-0.02,1.05,0.38
-0.03,-0.24,1.04
-0.31,-0.04,1.2
0.55,0.1,-0.28
0.1,1.11,1.58
0.17,0.4,-1.17
-0.74,0.01,-1.44
-0.34,-0.28,-0.43
-0.47,-0.51,-1.76
1.11,0.27,2.8
-0.42,0.2,-0.21
-0.17,-0.93,-0.02
0.9,-0.13,-0.15
1.65,-1.38,-0.92
0.64,-0.09,-0.5
0.4,-1.37,-0.97
-0.21,1.24,0.25
-0.11,0.44,-0.12
0.62,-0.19,-0.18
0.19,-0.27,-1.42
1.84,0.37,1.15
1.32,-1.02,1.47
0.49,0.07,0.27
-0.21,-0.05,0.73
-0.12,-0.73,-0.61
0.45,-0.53,-0.39
-0.08,-0.6,0.33
0.26,-0.21,2.46
0.43,-0.54,-0.15
1.07,-0.78,-0.71
0.89,-0.62,1.47
1,-0.73,-0.09
0.61,-0.94,-0.59
1.51,0.38,-0.1
-0.84,0.66,0.54
-1.1,1.87,0.4
-0.2,0.91,0.76
1.79,-0.07,1.33
0.5,-1.99,-3.08
-0.5,0.35,-3.27
-0.83,-0.97,-0.41
-1.08,1.26,-1.78
1,0.48,0.02
-0.33,1.58,-1.58
-0.08,-1.35,-0.05
1.12,0.58,-1.45
1.56,1.05,-0.07
0.41,-1,-1.42
0.35,1.06,-0.45
0.59,0.31,0.53
-0.05,0.57,1.19
-0.28,0.76,1.89
-0.51,0.58,0.06
-1.46,0.44,-0.05
-1.21,-1.15,1.3
-0.08,0.69,-1.11
0.17,0.42,0.41
-0.29,0.19,-0.28
-0.43,-2.41,0.32
1.66,-0.31,-1.47
-0.33,-0.73,-0.14
0.61,-0.25,-0.33
0.21,0.07,1.7
-0.55,-0.46,-0.84
0.36,-1.14,0.25
0.26,-1.67,-0.13
0.93,-1.18,1.24
-2.53,0.4,1.06
-0.12,1.12,0.81
-0.94,-1.4,-0.01
-0.26,0.73,-1.51
