-0.51,-0.59,0.13
-0.09,1.55,-0.82
1,-0.55,0.17
-0.46,-0.26,-0.29
0.54,1.99,-0.4
-1.07,-1.22,0.35
0.64,-0.54,-0.39
0.77,0.32,0.58
-1.36,0.23,-0.95
1.8,1.01,0.97
0.42,1.26,-2.68
-0.28,0.49,-0.21
0.63,-1.27,1.41
1.34,-1.82,1.3
2.11,0.3,-0.95
-0.14,2.3,-0.19
-0.86,0.24,-0.22
0.38,-3.2,1.6
-0.97,-1.49,0.68
-0.84,0.26,-0.7
-1.73,-0.74,0.2
0.86,0.47,0.38
-1.55,-0.02,0.45
1.9,0.95,-0.98
0.44,1.76,-0.98
0.88,-0.8,0.98
-1.74,-1.7,-0.5
0.83,-0.5,-1.48
-0.99,-0.09,1.04
0.58,1.09,-1.29
-0.25,-0.38,1
0.55,-0.36,0.17
2.04,1.83,0.06
-1.38,1.04,-0.92
-0.05,-0.23,-1.9
1.92,0.5,-1.29
0.63,-0.68,-0.37
-0.35,1.17,0.4
1.3,-1.79,1.81
0.71,1.84,0.37
-0.56,-0.12,-1.93
-1.54,0.17,-0.99
-1.08,1.13,-1.74
-1.14,-2.01,-0.69
-0.93,-1.22,1.03
-1.74,-0.35,0.25
-0.14,-1.92,0.23
-0.05,0.02,1.67
0.56,-1.08,-1.15
-0.06,-1.81,0.38
-0.39,-0.74,0.64
1.68,0.85,1.44
-0.86,0.61,-1.3
-0.92,0.31,-0.81
0.09,0.94,-0.7
0.36,0.69,-0.22
1.16,0.56,0.05
0.35,-1.14,1.15
-1.04,-1.19,-0.25
-1.66,-0.04,-0.06
1.1,-0.46,-0.67
0.25,0.13,2.55
-1.02,-0.23,-1.1
-0.5,-0.73,-0.47
-0.32,1.1,-0.11
1.05,1.68,0.34
-1.92,-0.35,-0.32
-1.32,0.73,-0.03
0.89,-0.19,-0.02
-1.13,-0.84,-0.4
-0.81,1.51,0.55
-0.61,-0.59,1.44
1.02,0.55,0.32
-0.96,0.79,-1.3
-0.31,0.52,-0.88
0.16,1.42,0.45
-0.98,0.76,-0.53
-0.58,0.07,0.73
0.09,-0.11,0.84
0.62,0.2,1.04
-0.03,-0.96,-0.09
1.86,-0.1,0.97
1.16,0.43,0.21
-0.63,-0.17,1.14
-0.38,-0.4,-1.25
0.52,-0.15,-0.63
-0.4,0.6,0.37
0.62,-1.08,1.5
0.4,0.02,0.61
-0.31,1.6,-0.46
-0.26,0.35,-0.6
1.96,-1.26,0.75
-0.43,0.22,-0.89
-0.23,1.13,-0.47
-1.78,0.79,-0.16
-1.74,0.32,0.74
0.99,-0.54,1.36
1.37,-1,1.24
0.39,0.93,1.02
0.01,-0.27,-0.2
