0.41,-0.87,0.95
0.29,-0.93,0.16
1.03,0.61,-1.63
0.59,0.04,1.72
-1.28,-0.25,0.2
0.97,-1.01,-0.27
-1.06,-0.68,-0.24
-0.45,-0.57,0
-0.63,1.68,-0.67
-0.71,0.86,-2.69
-0.12,-0.02,-0.74
-0.36,0.32,0.09
-1.29,0.26,0.71
0.41,-0.05,-0.81
-0.37,0.23,-0.77
-0.03,-1.1,-1.03
0.93,2.59,-0.88
0.22,-1.15,-0.39
1.22,0.76,-2.33
1,-0.24,-0.13
0.22,0.02,-0.6
-0.77,-0.13,0.54
1.71,-0.32,0.2
1.11,1.19,-0.23
-0.78,-0.47,0.56
0.63,0.75,0.02
1.25,1.39,-0.59
0.82,-0.01,-0.69
-0.21,1.51,0.41
-1.67,-0.81,0.78
0.52,-0.35,0.05
0.65,0.66,0.18
0.84,1.18,-0.02
0.11,1.12,0.05
-0.75,-0.61,0.24
1.08,-0.79,-0.91
-0.79,-0.75,2.99
-1.52,0.72,-0.12
-0.09,-0.99,1.89
0.15,-1.02,0.29
-0.45,2.34,2.05
2.77,-0.85,-0.82
0.39,-1.28,1.38
1.31,-0.11,2.15
-0.27,0.25,-1.4
-0.93,0.73,-0.82
0.06,-0.46,-0.54
0.91,1.35,-1.67
-0.58,1.46,-0.1
0.1,-1.09,0.29
-0.74,1.01,1.12
-0.23,-1.65,-0.5
-0.5,-0.38,-0.97
0.91,-0.58,-1.74
-0.95,-0.17,-0.04
0.69,0.26,-0.58
1.03,0.94,2.47
-0.94,-1.05,-0.17
0.06,-0.7,-1.18
1.6,-0.2,0.09
0.69,2.19,0.25
-0.01,1.24,0.07
-0.65,1.64,-0.43
-0.08,-0.39,-1.09
-0.36,0.8,0.07
-1.26,0.96,-0.28
-0.53,0.01,-1.68
-0.47,0.64,0.12
0.07,0.66,-0.48
-0.09,1.16,1.24
-0.2,-0.64,-1.38
0.23,-0.85,0.5
-0.55,0.88,-0.89
0.38,-1.92,-0.31
0.97,1.49,0.43
-1.11,-0.29,-0.94
1.91,0.86,-0.64
0.34,0.32,-1.91
-1.03,-0.9,-0.36
0.83,-1.98,-0.49
-0.81,0.38,0.73
-0.84,-0.19,0.39
0.43,-0.57,-0.45
-1.78,0.48,-0.85
1.19,-0.13,0.26
-1.59,-0.26,-0.26
-1.03,0.37,-1.09
0.25,-0.68,1.36
-0.1,-0.06,0.18
3.49,-1.87,-2.03
0.04,0.08,2.19
0.02,-0.94,0.48
0.75,1.1,-0.84
-0.6,1.36,0.92
1.22,-1.72,0.4
1.2,-0.67,-0.64
-0.58,-0.69,-0.03
-1.74,1.12,0.65
-0.58,0.16,-0.1
-0.82,1.61,0.32
