0.67,0.52,1.78
1.06,1.83,2.47
-1.03,0.04,-1.42
0.41,1.78,0.39
-1.61,-0.31,0.32
-1.64,0.46,1.22
0.35,1.21,-0.02
-0.16,-0.41,1.16
-0.68,-0.53,-0.35
-1.18,-1.55,2.48
1.87,1.15,-0.42
-0.38,0,-1.6
0.32,-1.11,0.14
-0.17,-1.26,-0.34
-0.96,0.22,-1.03
0.23,-0.48,0.06
-0.77,1.14,1.4
-1.54,0.9,0.06
-0.69,-0.6,1.27
-0.4,0.8,-0.82
1.09,1.4,0.35
0.92,0.06,0.12
0.62,0.19,0.05
0.81,0.9,-0.51
0.25,0.11,-0.02
-0.78,-0.08,-2.22
1.91,-0.79,-1.42
-0.97,0.95,-0.95
1.62,-0.03,-0.02
0.31,-0.52,-0.6
0.13,-0.09,-0.27
0.41,0.29,0.84
0.92,-0.74,1.35
0.25,0.12,1.9
2.93,-0.17,-0.27
1.1,-2.33,-1.18
0.85,-0.1,-1.61
-1.71,-0.82,0.59
-0.92,0.51,0.01
-0.05,-1.82,0.13
-0.29,-0.65,0.96
0.95,-1.39,-0.83
-0.89,1.03,2.33
-0.72,2.92,0.06
0.17,-0.79,-0.18
-1.29,-0.75,0.44
1.62,-0.29,0.85
-0.83,-0.11,1.1
0.08,-0.2,0.27
0.08,-2.07,-0.58
-0.25,0.75,1.59
0.29,-0.61,-1.51
-0.16,1.04,-0.94
-2.44,1.17,0.91
-0.24,0.6,-1.5
-1.58,-1.15,0.61
1.59,0.99,1.48
-0.69,-0.26,0.7
-1.38,-1.46,-1.72
0.52,-0.41,-1.11
-0.28,0.71,-0.71
0.5,0.32,-0.36
-1.96,-1.36,-1.24
-0.78,0.78,-1.57
-1.13,1.23,-0.01
1.82,1.16,-0.71
1.75,-1.09,0.59
-1.07,-0.84,0.19
-0.52,0.66,-0.86
1.58,-1.76,0.43
0.12,0.13,-0.14
0.74,0.49,0.75
0.25,-0.39,-1.15
1.07,0.7,-0.46
-0.76,0.06,-1.02
0.51,0.19,0.17
0.94,-1.12,0.48
0.57,1,-0.11
-0.38,-1.26,-1.39
0.68,-1.33,0.23
0.16,0.82,-0.84
1.55,-0.07,1.18
1.3,-0.92,1.18
1.12,-1.07,-1.37
-0.48,-0.96,-0.65
-1.3,0.91,-1
-0.76,1.41,0.33
0.43,-0.7,0.48
-3.49,0.71,0.39
1.46,0.49,0.48
0.52,1.53,-1.15
-0.97,2.09,-0.22
-0.7,1.08,1.63
-0.3,0.5,-1.08
0.2,0.01,-0.21
0.13,-0.09,0.85
0.63,-0.76,0.4
-0.29,0.98,-0.43
1.23,0.8,0.2
0.33,0.97,1.11
